object_id,trap_type,attractant_used,trap_id,latitude,longitude,address,town,state,county,trap_site,trap_set,set_time_day,trap_collected,collected_time_day,genus,species,life_stage,eggs_collected,larvae_collected,pupae_collected,females_collected,males_collected,unknown_collected,report_date
94,Gravid Trap,Lure and grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/08/23 04:00:00+00,Afternoon,2017/08/24 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,3,2,0,2017/09/11 19:29:00+00
95,ABC Trap,CO2 with light,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/08/30 04:00:00+00,Afternoon,2017/08/31 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,6,2,0,2017/09/11 21:08:00+00
96,Gravid Trap,Hay or grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/10/17 04:00:00+00,Morning,2016/10/19 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,6,2,0,2017/12/12 20:21:00+00
97,ABC Trap,CO2 with light,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/05/31 04:00:00+00,Afternoon,2017/06/01 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,4,0,0,2017/09/18 21:45:00+00
98,Gravid Trap,Hay or grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/08/08 04:00:00+00,Morning,2016/08/10 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,5,0,0,2017/12/08 17:11:00+00
99,ABC Trap,CO2 with light,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/08/23 04:00:00+00,Afternoon,2017/08/24 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,3,0,0,2017/09/11 19:38:00+00
100,Gravid Trap,Hay or grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/09/19 04:00:00+00,Morning,2016/09/21 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,7,4,0,2017/12/11 22:14:00+00
101,Gravid Trap,Lure and grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/05/31 04:00:00+00,Afternoon,2017/06/01 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,2,0,0,2017/09/18 21:44:00+00
102,Gravid Trap,Hay or grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/05/30 04:00:00+00,Morning,2016/06/01 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,4,0,0,2017/12/04 23:53:00+00
103,BGS Trap,Lure,4A,38.971088,-77.029901,6625 13 St. NW,Washington,DC,District of Columbia,Urban Public Place,2018/07/10 04:00:00+00,Afternoon,2018/07/11 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,2,0,0,2018/07/23 18:54:00+00
104,Gravid Trap,Hay or grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/05/30 04:00:00+00,Morning,2016/06/01 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,25,0,0,2017/12/04 23:53:00+00
105,Gravid Trap,Hay or grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/07/18 04:00:00+00,Morning,2016/07/20 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,5,0,0,2017/12/07 15:38:00+00
106,Gravid Trap,Hay or grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/08/01 04:00:00+00,Morning,2016/08/03 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,3,0,0,2017/12/07 21:36:00+00
107,Gravid Trap,Hay or grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/07/18 04:00:00+00,Morning,2016/07/20 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,3,0,0,2017/12/07 15:39:00+00
108,Gravid Trap,Hay or grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/10/17 04:00:00+00,Morning,2016/10/19 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,9,0,0,2017/12/12 20:21:00+00
109,ABC Trap,CO2 with light,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/06/07 04:00:00+00,Afternoon,2017/06/08 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,3,0,0,2017/09/18 22:55:00+00
110,ABC Trap,CO2 with light,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/07/19 04:00:00+00,Afternoon,2017/07/20 04:00:00+00,Morning,Aedes,sp.,Adult,No,No,No,9,0,0,2017/09/21 21:02:00+00
111,Gravid Trap,Hay or grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/06/06 04:00:00+00,Morning,2016/06/08 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,12,0,0,2017/12/05 16:10:00+00
112,Gravid Trap,Hay or grass infusion,4A,38.971088,-77.029901,6625 13th St.NW,Washington,DC,District of Columbia,Urban Public Place,2018/05/15 04:00:00+00,Afternoon,2018/05/16 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,4,0,0,2018/06/11 19:05:00+00
113,Gravid Trap,Hay or grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2018/09/04 04:00:00+00,Afternoon,2018/09/05 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,2,0,0,2018/10/05 14:06:00+00
114,BGS Trap,Lure,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2018/07/02 04:00:00+00,Afternoon,2018/07/03 04:00:00+00,Afternoon,Aedes,j. japonicus,Adult,No,No,No,2,2,0,2018/07/09 20:17:00+00
115,Gravid Trap,Hay or grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/09/26 04:00:00+00,Morning,2016/09/28 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,3,1,0,2017/12/12 15:55:00+00
116,ABC Trap,CO2 with light,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/08/09 04:00:00+00,Afternoon,2017/08/10 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,3,1,0,2017/09/26 13:40:00+00
117,ABC Trap,CO2 with light,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/07/19 04:00:00+00,Afternoon,2017/07/20 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,2,0,0,2017/09/21 21:01:00+00
118,ABC Trap,CO2 with light,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/08/16 04:00:00+00,Afternoon,2017/08/17 04:00:00+00,Morning,Aedes,triseriatus,Adult,No,No,No,9,0,0,2017/09/26 16:13:00+00
119,Gravid Trap,Hay or grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2018/07/02 04:00:00+00,Afternoon,2018/07/03 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,3,0,0,2018/07/09 20:16:00+00
120,ABC Trap,CO2 with light,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/08/16 04:00:00+00,Afternoon,2017/08/17 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,17,1,0,2017/09/26 16:14:00+00
121,Gravid Trap,Hay or grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/06/20 04:00:00+00,Morning,2016/06/22 04:00:00+00,Morning,Aedes,j. japonicus,Adult,No,No,No,3,0,0,2017/12/05 19:50:00+00
122,Gravid Trap,Hay or grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/09/12 04:00:00+00,Morning,2016/09/14 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,2,0,0,2017/12/11 21:21:00+00
123,Gravid Trap,Hay or grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/09/12 04:00:00+00,Morning,2016/09/14 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,5,2,0,2017/12/11 21:22:00+00
124,ABC Trap,CO2 with light,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/08/09 04:00:00+00,Afternoon,2017/08/10 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,4,1,0,2017/09/26 13:41:00+00
125,ABC Trap,CO2 with light,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/05/17 04:00:00+00,Afternoon,2017/05/18 04:00:00+00,Morning,Aedes,sp.,Adult,No,No,No,5,0,0,2017/09/12 16:15:00+00
126,BGS Trap,Lure,4A,38.971088,-77.029901,6625 13 St. NW,Washington,DC,District of Columbia,Urban Public Place,2018/07/10 04:00:00+00,Afternoon,2018/07/11 04:00:00+00,Afternoon,Aedes,sp.,Adult,No,No,No,5,1,0,2018/07/23 18:54:00+00
127,Gravid Trap,Hay or grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/09/26 04:00:00+00,Morning,2016/09/28 04:00:00+00,Morning,Aedes,sp.,Adult,No,No,No,3,0,0,2017/12/12 15:56:00+00
128,ABC Trap,CO2 with light,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/05/17 04:00:00+00,Afternoon,2017/05/18 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,4,0,0,2017/09/12 16:14:00+00
129,ABC Trap,CO2 with light,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/09/13 04:00:00+00,Afternoon,2017/09/14 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,3,0,0,2017/09/18 21:01:00+00
130,Gravid Trap,Hay or grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2018/08/28 04:00:00+00,Afternoon,2018/08/29 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,5,1,0,2018/09/24 20:23:00+00
131,Gravid Trap,Hay or grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/08/15 04:00:00+00,Morning,2016/08/17 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,10,0,0,2017/12/08 18:41:00+00
132,Gravid Trap,Hay or grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/06/27 04:00:00+00,Morning,2016/06/29 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,75,2,0,2017/12/05 21:50:00+00
133,Gravid Trap,Hay or grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/06/06 04:00:00+00,Morning,2016/06/08 04:00:00+00,Morning,Aedes,aegypti,Adult,No,No,No,13,1,0,2017/12/05 16:11:00+00
134,Gravid Trap,Hay or grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2018/06/05 04:00:00+00,Afternoon,2018/06/06 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,4,0,0,2018/06/25 19:43:00+00
135,Gravid Trap,Hay or grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/07/05 04:00:00+00,Morning,2016/07/07 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,32,0,0,2017/12/06 16:03:00+00
136,ABC Trap,CO2 with light,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/05/03 04:00:00+00,Morning,2017/05/04 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,9,0,0,2017/09/11 22:52:00+00
137,Gravid Trap,Hay or grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2018/06/19 04:00:00+00,Afternoon,2018/06/20 04:00:00+00,Afternoon,Aedes,triseriatus,Adult,No,No,No,3,0,0,2018/06/25 21:19:00+00
138,ABC Trap,CO2 with light,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/07/26 04:00:00+00,Afternoon,2017/07/27 04:00:00+00,Morning,Aedes,triseriatus,Adult,No,No,No,3,0,0,2017/09/21 22:00:00+00
139,BGS Trap,Lure,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2018/09/04 04:00:00+00,Afternoon,2018/09/05 04:00:00+00,Afternoon,Aedes,sp.,Adult,No,No,No,3,0,0,2018/10/05 14:07:00+00
140,Gravid Trap,Hay or grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/08/01 04:00:00+00,Morning,2016/08/03 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,4,1,0,2017/12/07 21:36:00+00
141,Gravid Trap,Hay or grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/06/20 04:00:00+00,Morning,2016/06/22 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,63,2,0,2017/12/05 19:50:00+00
142,Gravid Trap,Hay or grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2018/08/14 04:00:00+00,Afternoon,2018/08/15 04:00:00+00,Afternoon,Culex,sp.,Adult,No,No,No,5,0,0,2018/09/24 17:43:00+00
143,Gravid Trap,Hay or grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/09/26 04:00:00+00,Morning,2016/09/28 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,2,0,0,2017/12/12 15:56:00+00
144,Gravid Trap,Hay or grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/05/16 04:00:00+00,Morning,2016/05/18 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,3,0,0,2017/12/04 21:24:00+00
145,Gravid Trap,Hay or grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/07/11 04:00:00+00,Morning,2016/07/13 04:00:00+00,Morning,Aedes,j. japonicus,Adult,No,No,No,4,0,0,2017/12/06 17:56:00+00
146,Gravid Trap,Lure and grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/08/02 04:00:00+00,Afternoon,2017/08/03 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,5,2,0,2017/09/25 21:55:00+00
147,Gravid Trap,Hay or grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2018/06/26 04:00:00+00,Afternoon,2018/06/27 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,3,0,0,2018/07/09 17:38:00+00
148,ABC Trap,CO2 with light,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/07/12 04:00:00+00,Afternoon,2017/07/13 04:00:00+00,Morning,Aedes,sp.,Adult,No,No,No,9,2,0,2017/09/21 20:06:00+00
149,ABC Trap,CO2 with light,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/07/26 04:00:00+00,Afternoon,2017/07/27 04:00:00+00,Morning,Aedes,sp.,Adult,No,No,No,2,0,0,2017/09/21 21:59:00+00
150,BGS Trap,Lure,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2018/06/26 04:00:00+00,Afternoon,2018/06/27 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,2,0,0,2018/07/09 17:39:00+00
151,Gravid Trap,Hay or grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/08/01 04:00:00+00,Morning,2016/08/03 04:00:00+00,Morning,Aedes,sp.,Adult,No,No,No,6,0,0,2017/12/07 21:35:00+00
152,Gravid Trap,Hay or grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/08/08 04:00:00+00,Morning,2016/08/10 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,4,0,0,2017/12/08 17:15:00+00
153,Gravid Trap,Hay or grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/06/13 04:00:00+00,Morning,2016/06/15 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,8,2,0,2017/12/05 18:05:00+00
154,Gravid Trap,Hay or grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/10/03 04:00:00+00,Morning,2016/10/05 04:00:00+00,Morning,Aedes,sp.,Adult,No,No,No,9,0,0,2017/12/12 17:10:00+00
155,Gravid Trap,Lure and grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/08/16 04:00:00+00,Afternoon,2017/08/17 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,15,6,0,2017/09/26 16:11:00+00
156,ABC Trap,CO2 with light,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/07/05 04:00:00+00,Afternoon,2017/07/06 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,6,0,0,2017/09/20 20:28:00+00
157,Gravid Trap,Lure and grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/07/19 04:00:00+00,Afternoon,2017/07/20 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,2,0,0,2017/09/21 21:00:00+00
158,Gravid Trap,Hay or grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/08/22 04:00:00+00,Morning,2016/08/24 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,8,0,0,2017/12/08 20:27:00+00
159,ABC Trap,CO2 with light,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2017/08/02 04:00:00+00,Afternoon,2017/08/03 04:00:00+00,Morning,Aedes,sp.,Adult,No,No,No,6,0,0,2017/09/25 21:56:00+00
160,Gravid Trap,Hay or grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2018/06/19 04:00:00+00,Afternoon,2018/06/20 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,4,0,0,2018/06/25 21:19:00+00
161,Gravid Trap,Hay or grass infusion,4A,38.971088,-77.029901,6625 13th St. NW,Washington,DC,District of Columbia,Urban Public Place,2016/10/11 04:00:00+00,Morning,2016/10/13 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,5,0,0,2017/12/12 17:59:00+00
162,Gravid Trap,Hay or grass infusion,3C,38.956854,-77.05108,5100 Maintenance Rd. NW,Washington,DC,District of Columbia,Horse Stables,2018/07/10 04:00:00+00,Afternoon,2018/07/11 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,3,0,0,2018/07/16 20:45:00+00
163,BGS Trap,Lure,3C,38.956854,-77.05108,5100 Maintenance Rd. NW,Washington,DC,District of Columbia,Horse Stables,2018/05/08 04:00:00+00,Afternoon,2018/05/09 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,10,0,0,2018/06/11 18:31:00+00
164,Gravid Trap,Hay or grass infusion,3C,38.956854,-77.05108,5100 Maintenance Rd. NW,Washington,DC,District of Columbia,Horse Stables,2018/10/09 04:00:00+00,Afternoon,2018/10/10 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,2,0,0,2018/10/12 13:26:00+00
165,Gravid Trap,Hay or grass infusion,3C,38.956854,-77.05108,5100 Glover Rd. NW,Washington,DC,District of Columbia,Horse Stables,2018/06/12 04:00:00+00,Afternoon,2018/06/13 04:00:00+00,Afternoon,Aedes,j. japonicus,Adult,No,No,Yes,2,0,0,2018/06/25 20:25:00+00
166,Gravid Trap,Hay or grass infusion,3C,38.956854,-77.05108,5100 Maintenance Rd. NW,Washington,DC,District of Columbia,Horse Stables,2018/07/10 04:00:00+00,Afternoon,2018/07/11 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,2,0,0,2018/07/16 20:45:00+00
167,Gravid Trap,Hay or grass infusion,3C,38.956854,-77.05108,5100 Maintenance Rd. NW,Washington,DC,District of Columbia,Horse Stables,2018/05/15 04:00:00+00,Afternoon,2018/05/16 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,2,0,0,2018/06/11 19:02:00+00
168,Gravid Trap,Hay or grass infusion,3C,38.956854,-77.05108,5100 Maintenance Rd. NW,Washington,DC,District of Columbia,Horse Stables,2018/08/28 04:00:00+00,Afternoon,2018/08/29 04:00:00+00,Afternoon,Culex,restuans,Adult,No,No,No,4,0,0,2018/09/24 19:34:00+00
169,Gravid Trap,Hay or grass infusion,3C,38.956854,-77.05108,5100 Maintenance Rd. NW,Washington,DC,District of Columbia,Horse Stables,2018/10/02 04:00:00+00,Afternoon,2018/10/03 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,2,0,0,2018/10/05 18:40:00+00
170,Gravid Trap,Hay or grass infusion,3C,38.956854,-77.05108,5100 Glover Rd. NW,Washington,DC,District of Columbia,Horse Stables,2018/06/26 04:00:00+00,Afternoon,2018/06/27 04:00:00+00,Afternoon,Aedes,j. japonicus,Adult,No,No,No,2,0,0,2018/07/09 17:00:00+00
171,BGS Trap,Lure,3C,38.956854,-77.05108,5100 Maintenance Rd. NW,Washington,DC,District of Columbia,Horse Stables,2018/09/04 04:00:00+00,Afternoon,2018/09/05 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,2,0,0,2018/10/05 13:58:00+00
172,Gravid Trap,Hay or grass infusion,3C,38.956854,-77.05108,5100 Maintenance Rd. NW,Washington,DC,District of Columbia,Horse Stables,2018/07/24 04:00:00+00,Afternoon,2018/07/25 04:00:00+00,Afternoon,Aedes,j. japonicus,Adult,No,No,No,2,0,0,2018/08/31 14:02:00+00
173,Gravid Trap,Hay or grass infusion,3C,38.956854,-77.05108,5100 Glover Rd. NW,Washington,DC,District of Columbia,Horse Stables,2018/06/19 04:00:00+00,Afternoon,2018/06/20 04:00:00+00,Afternoon,Aedes,j. japonicus,Adult,No,No,No,2,0,0,2018/06/25 21:17:00+00
174,Gravid Trap,Hay or grass infusion,3C,38.956854,-77.05108,5100 Glover Rd. NW,Washington,DC,District of Columbia,Horse Stables,2018/06/26 04:00:00+00,Afternoon,2018/06/27 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,4,0,0,2018/07/09 16:57:00+00
175,Gravid Trap,Hay or grass infusion,3C,38.956854,-77.05108,5100 Glover Rd. NW,Washington,DC,District of Columbia,Horse Stables,2018/06/19 04:00:00+00,Afternoon,2018/06/20 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,3,1,0,2018/06/25 21:16:00+00
176,Gravid Trap,Hay or grass infusion,3C,38.956854,-77.05108,5100 Glover Rd. NW,Washington,DC,District of Columbia,Horse Stables,2018/06/05 04:00:00+00,Afternoon,2018/06/06 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,3,1,0,2018/06/25 19:41:00+00
177,Gravid Trap,Hay or grass infusion,3E,38.95682,-77.050966,5100 Glover Rd. NW,Washington,DC,District of Columbia,Horse Stables,2016/06/13 04:00:00+00,Afternoon,2016/06/15 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,58,1,0,2017/12/05 18:03:00+00
178,Gravid Trap,Hay or grass infusion,3E,38.95682,-77.050966,5100 Glover Rd. NW,Washington,DC,District of Columbia,Horse Stables,2016/10/11 04:00:00+00,Afternoon,2016/10/13 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,5,0,0,2017/12/12 17:58:00+00
